"","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46"
"1493","TAK-875","S2637","L1700-13",533.63,"1374598-80-7","hydrate","GPR","GPR","Synthetic small molecule","Mammalian","Receptor","TAK-875 is a selective GPR40 agonist with EC50 of 14 nM, 400-fold more potent than oleic acid.","C1(=C(C=C(C=C1)COC2=CC=C3C(=C2)OC[C@H]3CC(=O)O)C4=C(C=C(C=C4C)OCCCS(=O)(C)=O)C).O.C5=C(C=C(C=C5)COC6=CC=C7C(=C6)OC[C@H]7CC(=O)O)C8=C(C=C(C=C8C)OCCCS(=O)(C)=O)C",187,"http://www.selleckchem.com/products/tak-875.html","Endocrinology &amp; Hormones",4,"o5","C2C12 Diff Tunicamycin","Con",NA,"O5","99.67727","99.77895","99.87552","99.73661","99.53201","99.37251","98.93925","99.0676","99.0216","99.29169","99.50071","99.76071","99.84637","99.95798","99.95709","99.96021","99.95606","99.88084","99.90903","99.97236","99.95972","99.9093","99.90874","99.91268","SG",NA,"O5","41.7688","43.16109","41.3047","43.62519","50.12256","72.39925","93.28365","119.7372","137.837","166.147","190.2801","212.0927","236.6899","249.6846","255.2538","254.7897","239.9386","228.3361","219.5182","219.0542","216.2696","206.5235","204.203","199.562"
"1494","S-Ruxolitinib (INCB018424)","S2902","L1700-15",306.37,"941685-37-6","free base","JAK","JAK","Synthetic small molecule","Mammalian","Kinase","S-Ruxolitinib is the chirality of INCB018424, which is the first potent, selective, JAK1/2 inhibitor to enter the clinic with IC50 of 3.3 nM/2.8 nM, &gt;130-fold selectivity for JAK1/2 versus JAK3. Phase 3.","N1C2=C(C(=NC=1)C3=CN(N=C3)[C@H](C4CCCC4)CC#N)C=CN2",199,"http://www.selleckchem.com/products/s-ruxolitinib.html","JAK/STAT",4,"o6","C2C12 Diff Tunicamycin","Con",NA,"O6","99.82993","99.78537","99.84028","99.87552","99.80505","99.88097","99.84698","99.82979","99.83317","99.97112","99.85632","99.8885","99.9584","99.93174","100","100","100","99.97741","100","100","100","100","99.98066","100","SG",NA,"O6","59.86861","62.1891","54.29944","58.01222","81.68121","96.06824","104.8861","106.2784","103.4938","116.0244","140.6216","182.8545","216.2696","234.8335","249.6846","245.9718","252.9333","258.5025","245.9718","239.4744","249.6846","243.1872","230.6566","235.7617"
"1495","ICG-001","S2662","L1700-13",548.63,"780757-88-2","free base","Wnt/beta-catenin","Wnt/beta-catenin","Synthetic small molecule","Mammalian","Signaling-related","ICG-001 antagonizes Wnt/β-catenin/TCF-mediated transcription and specifically binds to element-binding protein (CBP) with IC50 of 3 μM, but is not the related transcriptional coactivator p300.","C1=CC=C(C=C1)CNC(N2[C@@]3(N(C(CC2)=O)[C@@H](C(N(C3)CC4=CC=CC5=C4C=CC=C5)=O)CC6=CC=C(C=C6)O)[H])=O",182,"http://www.selleckchem.com/products/icg-001.html","Stem Cells &amp;  Wnt",4,"o7","C2C12 Diff Tunicamycin","Con",NA,"O7","99.64031","99.76983","99.86819","99.85466","99.64473","99.64709","99.60633","99.71063","99.66201","99.721","99.69875","99.62705","99.72154","99.5445","99.42534","99.704","99.6817","99.82544","99.75636","99.85617","99.77156","99.87952","99.80035","99.78786","SG",NA,"O7","40.8406","42.69699","42.2329","40.37651","41.7688","51.05075","70.54286","88.17857","102.1015","115.0962","136.9088","154.0805","176.8212","194.457","193.0647","207.9158","223.6951","248.7564","273.8177","297.0226","315.5865","319.2993","335.0786","347.1451"
"1496","WZ811","S2912","L1700-15",290.36,"55778-02-4","free base","CXCR","CXCR","Synthetic small molecule","Mammalian","Receptor","WZ811 is a highly potent competitive CXCR4 antagonist with EC50 of 0.3 nM.","C1(C=CC(=CC=1)CNC2C=CC=CN=2)CNC3C=CC=CN=3",103,"http://www.selleckchem.com/products/wz-811.html","GPCR &amp; G Protein",4,"o8","C2C12 Diff Tunicamycin","Con",NA,"O8","99.11672","99.31392","99.36401","99.41671","99.49657","99.1409","98.53468","98.51728","98.92475","98.83053","99.08391","99.3504","99.58491","99.62331","99.86689","99.71817","99.75851","99.75215","99.88969","99.84899","99.83857","99.85092","99.95786","99.95475","SG",NA,"O8","36.66372","37.59192","34.34324","35.73553","45.94568","67.29417","95.14005","113.704","118.3449","129.4833","131.3397","149.9036","173.5726","199.562","212.0927","212.0927","205.5953","196.7775","184.7109","182.3904","182.3904","186.5673","181.9263","181.4622"
"1497","PF-00562271","S2672","L1700-13",665.66,"939791-38-5","benzenesulfonic","FAK","FAK","Synthetic small molecule","Mammalian","Kinase","PF-00562271 is the benzenesulfonate salt of PF-562271, which is a potent, ATP-competitive, reversible inhibitor of FAK with IC50 of 1.5 nM, ~10-fold less potent for Pyk2 than FAK and &gt;100-fold selectivity against other protein kinases, except for some CDKs. Phase 1.","C1(=NC(=C(C=C1)CNC2=C(C=NC(=N2)NC3=CC=C4C(=C3)CC(N4)=O)C(F)(F)F)N(C)S(=O)(C)=O).C5=CC=CC(=C5)S(O)(=O)=O",21,"http://www.selleckchem.com/products/pf-00562271.html","Angiogenesis",4,"o9","C2C12 Diff Tunicamycin","Con",NA,"O9","99.69115","99.78323","99.82979","99.83276","99.86743","99.87517","99.8036","99.67402","99.5412","99.70269","99.85867","99.86702","99.86827","99.97285","100","99.97894","100","100","100","100","100","100","100","100","SG",NA,"O9","23.66899","28.30996","25.98948","33.41504","41.3047","49.65846","52.90715","58.47632","84.00169","111.3835","166.6111","219.5182","271.0331","334.1504","367.1013","402.8369","410.7265","429.2904","426.0417","433.9314","439.5006","446.4621","432.075","429.7545"
"1498","PF-4981517","S2921","L1700-15",456.59,"1390637-82-7","free base","P450 (e.g. CYP17)","CYP3A","Synthetic small molecule","Mammalian","Metabolism-related","PF-4981517 is a potent and selective inhibitor of CYP3A4 (P450) with IC50 of 0.03 μM, exhibits &gt;500-fold selectivity over CYP3A5 and CYP3A7.","C1(C2C3C(=NC=NC=3N4C[C@@H](N5CCCCC5)CC4)N(N=2)C)=C(N(C)N=C1)C6=CC=C(C=C6)C",199,"http://www.selleckchem.com/products/pf-4981517.html","Metabolism",4,"o10","C2C12 Diff Tunicamycin","Con",NA,"O10","99.78426","99.89687","99.86681","99.85244","99.73861","99.83241","99.41353","99.34149","99.51937","99.95834","99.96062","99.98092","99.87711","99.92677","99.98024","100","100","100","100","99.97271","100","100","99.98024","100","SG",NA,"O10","72.39925","69.15057","63.1173","58.01222","60.79681","84.4658","104.8861","114.6321","121.1295","125.7705","156.401","195.3852","224.6233","252.0051","267.3203","275.21","279.3869","271.4972","256.182","247.8282","221.8387","206.5235","198.6339","193.9929"
"1499","CHIR-124","S2683","L1700-13",419.91,"405168-58-3","free base","Chk","CHK1/2","Synthetic small molecule","Mammalian","Kinase","CHIR-124 is a novel and potent Chk1 inhibitor with IC50 of 0.3 nM. It shows 2,000-fold selectivity against Chk2, 500- to 5,000-fold less activity against CDK2/4 and Cdc2.","C1(C(=C(C2=C(N1)C=CC(=C2)Cl)N[C@H]3C4CCN(C3)CC4)C5=NC6=C(N5)C=CC=C6)=O",16,"http://www.selleckchem.com/products/chir-124.html","Cell Cycle",4,"o11","C2C12 Diff Tunicamycin","Con",NA,"O11","99.04716","99.40255","99.48974","99.72507","99.89722","99.92049","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","SG",NA,"O11","26.91767","29.70226","37.59192","80.75301","181.9263","275.21","334.6145","372.2064","414.4393","455.744","495.6564","534.1765","564.807","582.4427","606.5758","633.9576","655.7701","667.3726","682.6878","694.7543","690.5775","704.5004","710.9978","724.4566"
"1500","Pifithrin-μ","S2930","L1700-15",181.21,"64984-31-2","free base","p53","p53","Synthetic small molecule","Mammalian","Cell death protein","Pifithrin-μ is a specific p53 inhibitor by reducing its affinity to Bcl-xL and Bcl-2, and also inhibits HSP70 function and autophagy.","C1=CC=CC(=C1)C#CS(N)(=O)=O",198,"http://www.selleckchem.com/products/pifithrin-u.html","Apoptosis",4,"o12","C2C12 Diff Tunicamycin","Con",NA,"O12","98.72416","98.92786","98.7627","98.406","98.13964","97.72932","96.39967","96.05859","95.02451","95.61291","95.54238","95.90689","95.96071","96.93985","97.20007","98.0032","98.02677","98.35944","98.49158","98.59139","98.84912","98.92143","98.94106","98.87606","SG",NA,"O12","64.50959","68.22237","62.1891","56.15583","55.22763","57.54812","66.36598","66.36598","73.32745","81.21711","92.35545","106.2784","120.6654","141.5498","155.0087","159.6496","155.9368","162.8983","168.0034","159.1855","153.6164","158.7214","168.0034","163.3624"
"1501","Resminostat","S2693","L1700-13",349.4,"864814-88-0","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","Resminostat dose-dependently and selectively inhibits HDAC1/3/6 with IC50 of 42.5 nM/50.1 nM/71.8 nM, less potent to HDAC8 with IC50 of 877 nM.","C1=C(C=CC(=C1)CN(C)C)S(N2C=CC(=C2)/C=C/C(NO)=O)(=O)=O",200,"http://www.selleckchem.com/products/resminostat-ras2410.html","Epigenetics",4,"o13","C2C12 Diff Tunicamycin","Con",NA,"O13","99.14228","99.33976","99.24892","99.40366","99.55694","99.39461","99.52958","99.63969","99.87366","99.83725","99.92863","99.93955","99.84996","99.94542","99.87316","99.89872","99.89334","99.77605","99.91351","99.92187","99.9296","99.97968","99.81715","99.98044","SG",NA,"O13","53.83534","55.22763","59.40451","63.1173","96.99644","160.1137","239.4744","301.6635","348.5374","378.7038","400.0523","413.047","417.2239","435.7878","450.1748","466.4182","475.2361","488.2309","504.0102","506.7948","515.6126","514.6844","510.9716","507.723"
"1502","Amoxicillin","S3015","L1700-15",365.4,"26787-78-0","free base","Others","Other","Synthetic small molecule","Bacteria","Other","Amoxicillin is a moderate-spectrum, bacteriolytic, β-lactam antibiotic used to treat bacterial infections caused by susceptible microorganisms.","[C@H]1(C(N2[C@]1(SC([C@@H]2C(=O)O)(C)C)[H])=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N",10,"http://www.selleckchem.com/products/amoxicillin-amoxycillin.html","Others",4,"o14","C2C12 Diff Tunicamycin","Con",NA,"O14","99.07037","99.42783","99.0857","98.61233","98.09563","97.80123","97.65375","96.94704","96.9706","97.27363","97.50166","97.38042","97.56456","98.07719","99.11188","99.48165","99.64951","99.68515","99.89596","99.69682","99.72542","99.72984","99.79664","99.83125","SG",NA,"O14","40.8406","42.2329","45.01748","49.19436","61.26091","86.78629","114.6321","135.0524","152.2241","161.506","187.0314","211.1645","229.7284","239.9386","247.3641","251.0769","243.1872","236.2258","232.0489","224.6233","222.7669","208.844","212.0927","214.4132"
"1503","LY2109761","S2704","L1700-13",441.52,"700874-71-1","free base","TGF-beta/Smad","ALK4/5","Synthetic small molecule","Mammalian","Kinase","LY2109761 is a novel selective TGF-β receptor type I/II (TβRI/II) dual inhibitor with Ki of 38 nM and 300 nM, respectively; shown to negatively affect the phosphorylation of Smad2.","C12=C(C=C(C=C1)OCCN3CCOCC3)N=CC=C2C4C(=NN5C=4CCC5)C6=NC=CC=C6",10,"http://www.selleckchem.com/products/ly2109761.html","TGF-beta/Smad",4,"o15","C2C12 Diff Tunicamycin","Con",NA,"O15","99.01007","99.38943","99.46493","99.51922","99.44262","99.43591","99.467","99.44559","99.49966","99.41595","99.50921","99.26218","99.39966","99.77446","99.72556","99.87752","99.89513","99.93457","99.96145","100","100","99.91958","99.9754","100","SG",NA,"O15","33.87914","34.34324","37.59192","39.44831","61.26091","82.1453","104.8861","109.5271","124.8423","138.7652","165.2188","188.4237","213.485","243.1872","253.3974","259.4307","264.0716","267.7844","251.541","252.4692","226.4797","216.7337","206.0594","199.562"
"1504","PMSF ","S3025","L1700-15",174.19,"329-98-6","free base","Others","Other","Synthetic small molecule","Mammalian","Other","PMSF is an irreversible serine/cysteine protease inhibitor.","C1(C=CC=CC=1)CS(=O)(=O)F",200,"http://www.selleckchem.com/products/pmsf-phenylmethylsulfonyl-fluoride.html","Others",4,"o16","C2C12 Diff Tunicamycin","Con",NA,"O16","99.4585","99.41395","99.56654","99.54892","99.4737","99.28864","98.99513","99.17502","99.10214","98.99963","99.22854","99.25003","99.50008","99.59258","99.64571","99.7916","99.6647","99.73474","99.56129","99.4708","99.7337","99.69384","99.68404","99.83104","SG",NA,"O16","35.73553","35.73553","34.80733","35.27143","47.33797","72.86335","102.1015","123.9141","131.3397","161.9701","195.3852","223.6951","261.7511","288.6688","300.7354","304.9122","303.0558","295.1662","294.238","297.9508","295.6303","291.9175","288.2047","288.6688"
"1505","Nilvadipine","S2721","L1700-13",385.37,"75530-68-6","free base","Calcium Channel","Calcium Channel","","Mammalian","Channel","Nilvadipine is a potent calcium channel blocker with an IC50 of 0.03 nM.","C1(NC(=C(C(C=1C(=O)OC(C)C)C2=CC=CC(=C2)[N+](=O)[O-])C(OC)=O)C#N)C",199,"http://www.selleckchem.com/products/nilvadipine-arc029.html","Transmembrane Transporters",4,"o17","C2C12 Diff Tunicamycin","Con",NA,"O17","99.6685","99.62331","99.37845","99.59231","99.63354","99.51432","99.21404","99.12984","99.13593","99.39807","99.6486","99.75118","99.82923","99.89355","99.90861","99.87496","99.83034","99.81322","99.82261","99.85873","99.83138","99.82032","99.90308","99.98009","SG",NA,"O17","52.90715","55.22763","57.54812","56.61993","60.79681","85.85809","101.6374","127.1628","137.837","157.7932","185.6391","214.4132","232.513","257.1102","266.8562","261.287","266.8562","258.0384","247.8282","227.872","215.3414","211.6286","201.4184","181.4622"
"1506","Bepotastine Besilate","S3037","L1700-15",547.06,"190786-44-8","besilate","Histamine Receptor","Histamine Receptor","Synthetic small molecule","Mammalian","Receptor","Bepotastine is a non-sedating, selective antagonist of histamine 1 (H1) receptor with pIC50 of 5.7.","N1(CCC(CC1)O[C@H](C2C=CC=CN=2)C3C=CC(=CC=3)Cl)CCCC(=O)O.C4=CC(=CC=C4)S(O)(=O)=O",199,"http://www.selleckchem.com/products/bepotastine-besilate.html","Neuronal Signaling",4,"o18","C2C12 Diff Tunicamycin","Con",NA,"O18","99.20293","99.57911","99.50043","99.28244","99.44206","98.9843","99.07471","98.13369","98.4406","98.39259","98.70924","99.41008","99.51688","99.83981","99.91268","99.84229","99.92311","99.92629","99.89189","99.91932","99.80659","100","99.87482","99.88587","SG",NA,"O18","65.90189","68.22237","76.11204","75.64793","90.49906","115.0962","133.1961","144.3344","143.4062","157.3291","165.6829","193.5288","208.844","213.0209","223.231","233.4412","238.0822","244.1154","226.9438","219.5182","211.6286","205.1312","202.8107","205.5953"
"1507","MK-8776 (SCH 900776)","S2735","L1700-13",376.25,"891494-63-6","free base","CDK,Chk","CHK1/2","Synthetic small molecule","Mammalian","Kinase","SCH 900776 is a selective Chk1 inhibitor with IC50 of 3 nM. It shows 500-fold selectivity against Chk2. Phase 2.","C12N=C(C(=C(N1N=CC=2C3=CN(N=C3)C)N)Br)[C@H]4CNCCC4",10,"http://www.selleckchem.com/products/sch-900776.html","Cell Cycle",4,"o19","C2C12 Diff Tunicamycin","Con",NA,"O19","99.45644","99.80091","99.76403","99.97844","99.91221","99.95592","99.8981","99.94556","100","99.94142","100","99.95765","99.92477","100","100","100","100","100","100","100","100","100","99.97533","100","SG",NA,"O19","51.05075","51.05075","55.69173","52.44305","62.6532","84.4658","102.1015","122.0577","127.6269","135.5166","154.0805","182.8545","213.485","238.0822","229.7284","219.0542","206.5235","182.3904","180.9981","174.5008","164.2906","158.7214","145.7267","155.4727"
"1508","Bosentan Hydrate","S3051","L1700-15",569.63,"157212-55-0","hydrate","Endothelin Receptor","Endothelin Receptor","Synthetic small molecule","Mammalian","Receptor","Bosentan is an endothelin (ET) receptors antagonist for ET-A and ET-B with Ki of 4.7 nM and 95 nM, respectively. ","C1(C=CC(=CC=1)C(C)(C)C)S(=O)(=O)NC2(=NC(=NC(=C2OC3C(=CC=CC=3)OC)OCCO)C4N=CC=CN=4).O",198,"http://www.selleckchem.com/products/bosentan-hydrate.html","GPCR &amp; G Protein",4,"o20","C2C12 Diff Tunicamycin","Con",NA,"O20","99.32374","99.58112","99.36768","99.33182","99.34446","99.12825","98.9912","98.90299","99.16085","99.50244","99.6084","99.78068","99.79808","99.80927","99.82744","99.92339","99.81452","99.83408","99.82302","99.95282","99.69149","99.68888","99.76064","99.89278","SG",NA,"O20","63.58139","64.50959","66.36598","62.1891","64.50959","79.36072","85.39399","85.39399","95.14005","106.2784","135.5166","168.9316","202.3466","218.59","234.3694","242.7231","230.6566","219.9823","217.1978","206.9876","202.3466","195.8493","188.8878","188.4237"
"1509","AZ 628","S2746","L1700-13",451.52,"878739-06-1","free base","Raf","RAF","Synthetic small molecule","Mammalian","Kinase","AZ628 is a new pan-Raf inhibitor for BRAF, BRAFV600E, and c-Raf-1 with IC50 of 105 nM, 34 nM and 29 nM, also inhibits VEGFR2, DDR2, Lyn, Flt1, FMS, etc.","C1(=CC=CC(=C1)C(NC2=CC=C(C(=C2)NC3=CC4=C(C=C3)N=CN(C4=O)C)C)=O)C(C#N)(C)C",199,"http://www.selleckchem.com/products/az628.html","MAPK",4,"o21","C2C12 Diff Tunicamycin","Con",NA,"O21","99.38696","99.64681","99.33195","99.0692","98.94693","98.62345","98.9128","98.87192","99.43192","99.20818","99.27911","99.54099","99.67734","99.77252","99.56393","99.77149","99.71754","99.66463","99.8224","99.72251","99.75533","99.80602","99.80914","99.70793","SG",NA,"O21","52.44305","56.61993","56.61993","51.05075","62.6532","65.90189","80.28892","105.8143","132.732","161.506","184.2468","195.8493","213.9491","227.4079","251.0769","265.928","288.2047","290.0611","304.4482","318.3711","315.1224","317.4429","311.4096","315.1224"
"1510","Diclofenac Potassium","S3062","L1700-15",334.24,"15307-81-0","potassium","Others","COX","Synthetic small molecule","Mammalian","Metabolism-related","Diclofenac potassium is a nonsteroidal anti-inflammatory drug taken to reduce inflammation and as an analgesic reducing pain in certain conditions.","C1(=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl).[K+]",206,"http://www.selleckchem.com/products/diclofenac-potassium.html","Others",4,"o22","C2C12 Diff Tunicamycin","Con",NA,"O22","97.79261","98.13756","98.12263","97.9257","97.43998","96.98814","96.94745","96.56678","96.51698","97.24089","97.54185","97.79314","98.35004","98.46858","98.75945","98.96877","99.27821","99.05986","99.25293","99.33424","99.44538","99.30232","99.52661","99.31925","SG",NA,"O22","52.90715","61.26091","56.15583","58.01222","70.54286","91.42726","109.9912","116.4885","131.3397","144.7985","172.1803","199.0979","239.0103","255.7179","248.7564","244.5795","246.9","245.5077","243.1872","233.4412","224.6233","222.7669","225.0874","221.8387"
"1511","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"o23","C2C12 Diff Tunicamycin","Con",NA,"O23","99.25293","99.50182","99.39703","99.30074","99.05911","99.19885","99.04626","98.66199","98.39632","98.99653","98.39197","98.86327","98.9803","99.17232","99.1831","99.29893","99.26876","99.36718","99.42549","99.25135","99.28236","98.91999","99.01587","98.63976","SG",NA,"O23","51.97895","55.22763","57.08403","58.94042","76.57613","99.31693","121.1295","141.0857","153.1523","173.1085","188.4237","214.4132","251.0769","277.0664","297.4867","288.6688","292.8457","284.0278","285.4201","288.6688","291.4534","286.3483","277.5305","273.3536"
"1512","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"o24","C2C12 Diff Tunicamycin","Con",NA,"O24","98.63892","98.76588","98.57848","98.7797","98.30078","97.38975","97.56802","96.63157","96.48078","96.66127","95.7322","96.29489","95.45424","94.44918","93.86943","93.56238","92.55207","91.18195","89.97768","88.89021","88.33753","86.2652","86.33966","84.4992","SG",NA,"O24","44.55339","46.87387","41.7688","46.40978","66.83008","96.99644","125.7705","146.6549","156.401","172.6444","196.7775","219.9823","236.6899","244.5795","256.182","260.3589","267.3203","264.5357","272.4254","276.1382","267.7844","268.2485","272.8895","266.8562"
